204,28,8,0
240,56,20,0
252,120,20,0
240,228,184,18
240,188,168,697
216,132,20,0
208,48,28,0
228,172,92,4
228,208,84,2
200,16,12,0
216,12,0,0
232,104,48,0
252,240,216,281
232,104,40,0
252,248,40,0
252,252,216,916
228,56,32,0
248,24,32,0
252,168,160,3
244,124,8,0
252,144,32,0
252,148,128,11
216,192,188,321
228,64,56,2
240,208,192,151
248,240,236,352
208,40,44,1
232,152,152,14
228,204,32,0
204,16,16,0
228,148,16,0
224,92,24,0
236,84,0,0
196,64,48,0
252,84,72,29
240,132,128,2
252,88,40,0
232,108,100,2
252,32,36,0
180,72,64,4
216,44,52,2
236,212,60,0
232,12,12,0
228,44,24,0
240,72,56,12
252,168,152,4
252,160,40,0
252,164,120,10
248,220,204,98
252,140,12,0
224,48,56,0
240,124,0,0
200,96,80,2
192,36,16,0
248,128,44,0
240,80,72,2
252,144,56,0
212,156,28,0
220,152,100,8
252,104,32,0
212,116,112,3
252,64,52,7
248,216,208,90
252,52,4,0
228,124,128,1
244,36,12,0
232,68,24,0
236,192,188,50
236,200,12,1
224,208,204,176
216,36,12,0
240,144,148,0
244,80,56,4
252,180,16,0
248,12,8,0
244,156,128,0
232,196,44,0
204,72,68,1
228,120,88,8
204,36,36,0
244,56,48,1
204,52,32,1
240,140,56,0
184,60,56,9
188,64,52,3
212,160,12,1
252,124,8,0
236,100,20,0
220,44,32,5
240,232,20,0
204,32,36,1
156,64,60,2
248,240,220,64
220,124,100,4
232,72,48,0
252,252,52,0
172,72,60,0
252,68,0,0
252,244,244,753
252,200,8,0
236,140,88,0
172,16,28,1
244,124,84,3
244,112,12,0
252,148,44,0
220,160,148,208
232,36,28,0
220,32,24,0
228,68,36,0
248,124,60,0
228,184,136,4
248,152,12,0
248,148,100,3
240,48,8,0
168,64,56,2
220,32,8,0
228,188,16,0
228,196,16,0
212,52,16,0
252,92,52,0
192,40,28,4
252,36,40,1
220,144,144,17
236,208,200,151
248,236,8,0
252,240,4,0
248,80,20,0
220,160,124,15
216,64,12,0
252,220,32,1
236,132,124,4
232,60,44,12
252,164,36,0
228,28,24,0
252,172,164,3
252,140,104,77
216,168,52,0
224,60,60,3
252,84,48,0
244,40,12,0
240,120,60,0
188,76,64,1
232,188,16,0
208,48,24,0
244,152,148,0
212,144,24,0
184,100,68,29
224,188,48,1
252,56,0,0
244,104,0,0
236,32,20,0
240,172,116,3
248,92,36,0
232,116,24,0
244,48,24,0
248,52,32,0
252,212,184,137
244,84,36,0
252,184,20,0
232,196,112,0
236,216,8,0
248,240,232,165
248,228,216,144
252,132,16,0
252,136,112,22
240,104,68,1
204,56,36,0
240,92,88,3
236,44,32,1
248,132,80,0
252,124,100,71
216,64,64,1
228,196,152,9
228,96,32,0
244,44,12,0
220,84,76,1
180,32,20,5
236,20,20,0
252,140,140,6
220,96,96,1
236,60,56,2
236,132,108,1
252,224,48,0
248,64,8,0
220,184,144,15
216,136,140,2
252,204,116,27
204,152,36,0
248,244,240,879
172,40,12,0
192,44,56,22
228,216,216,601
252,156,152,7
240,100,52,0
232,156,128,1
236,92,44,0
208,48,36,4
200,76,64,1
252,84,56,3
244,244,28,0
252,112,84,163
200,32,36,3
228,44,32,0
252,224,220,151
184,84,80,1
184,88,56,38
252,92,80,30
208,180,176,240
244,168,4,0
248,124,116,0
232,80,24,0
252,244,8,0
228,196,196,87
248,76,16,0
232,4,4,0
204,132,132,14
244,96,68,7
228,36,0,0
188,48,48,4
232,56,32,0
252,168,32,0
232,212,188,90
248,212,196,159
248,32,28,0
172,72,64,2
224,56,32,0
188,104,8,0
236,104,88,4
244,44,0,0
240,68,56,13
232,188,180,63
232,180,116,4
244,252,132,1
236,76,64,14
160,64,76,2
224,188,148,13
252,80,24,0
232,72,60,12
208,172,40,1
240,196,12,0
180,80,0,0
212,56,52,6
216,52,20,0
236,208,20,0
180,108,16,0
216,72,16,0
252,52,16,0
252,212,196,454
204,128,116,5
252,188,8,0
248,4,0,0
176,92,92,1
252,136,20,0
224,52,8,0
188,124,96,12
244,108,108,0
248,180,152,13
252,208,92,0
232,160,148,21
228,188,28,1
232,92,4,0
192,52,28,0
236,64,40,1
236,72,60,8
252,96,96,3
192,40,24,3
252,100,0,0
236,108,12,0
204,60,52,8
244,176,12,0
248,44,20,0
236,24,16,0
232,152,112,0
176,52,44,6
216,52,44,14
240,172,172,21
176,24,8,0
244,92,24,0
228,52,20,0
152,24,16,3
216,128,0,0
252,156,52,0
164,52,64,3
224,188,32,1
188,48,20,0
244,220,20,0
244,76,8,0
244,236,232,310
236,92,84,2
224,104,8,0
220,40,0,0
196,96,88,0
240,116,88,4
252,68,60,3
212,80,4,0
252,44,16,0
248,116,24,0
232,108,28,0
252,152,24,0
224,196,168,64
252,248,12,0
252,92,36,0
252,252,180,426
224,180,180,37
220,172,172,42
208,176,172,110
252,168,132,16
252,172,28,0
216,164,84,0
248,204,184,280
200,156,32,0
244,176,148,7
168,44,56,6
248,156,36,0
248,152,140,0
168,76,84,8
228,76,52,0
228,148,108,0
224,92,60,0
212,136,0,0
220,60,40,0
252,84,20,0
236,124,32,0
236,220,224,605
232,216,216,542
252,32,24,0
212,60,56,6
244,84,72,14
240,176,132,4
248,84,44,0
192,104,80,2
236,128,84,1
244,76,44,0
192,52,60,3
252,164,164,4
192,32,40,6
244,24,0,0
204,84,80,1
208,24,16,0
244,52,36,0
252,236,24,1
208,152,100,26
168,48,36,0
248,128,8,0
228,36,20,0
128,32,20,3
240,8,0,0
240,8,4,0
224,176,16,1
220,88,44,0
244,168,112,1
244,216,196,110
232,72,68,1
220,100,8,0
240,160,92,0
176,48,32,0
252,224,200,325
196,52,0,0
248,60,28,0
252,236,232,427
232,16,12,0
236,204,172,19
252,180,124,6
252,184,4,0
248,236,232,168
192,40,32,53
252,128,48,0
208,20,24,0
172,92,80,4
248,184,28,1
204,32,28,1
240,40,36,0
244,212,208,56
224,120,52,0
200,64,56,3
252,120,92,179
224,76,8,0
236,100,48,0
184,76,72,1
248,228,168,9
180,44,60,22
156,24,12,1
252,16,20,0
240,216,212,151
252,132,32,0
196,56,40,1
240,128,104,0
220,168,152,1687
232,28,28,0
252,196,84,1
212,76,68,1
188,56,56,2
244,192,160,15
252,144,24,0
228,104,100,0
152,52,40,2
228,68,64,3
236,108,8,0
240,76,48,1
192,40,20,1
156,36,40,8
236,84,72,6
200,108,108,1
252,88,16,0
200,24,24,0
224,168,164,59
252,36,20,0
212,48,60,9
204,20,12,0
252,244,136,1
240,152,36,0
192,108,116,10
248,40,52,0
252,96,40,0
244,64,40,1
252,164,0,0
232,216,100,0
248,248,168,58
228,172,64,0
244,28,12,0
204,88,84,1
224,60,0,0
208,36,20,0
244,40,32,0
248,136,0,0
248,164,64,0
232,188,52,2
240,120,88,4
244,196,196,25
228,92,68,0
168,72,64,2
248,68,44,0
152,64,60,8
216,184,184,124
252,104,104,4
228,212,40,0
236,116,4,0
196,96,76,0
184,40,20,0
248,216,16,0
224,128,16,0
232,68,64,2
196,28,40,4
248,240,224,74
196,84,88,2
236,200,52,3
236,204,204,74
252,236,4,0
248,224,208,77
232,44,8,0
244,84,0,0
224,72,8,0
244,108,68,0
216,184,8,0
252,132,60,0
232,212,136,6
192,64,64,2
236,136,36,0
188,64,12,0
224,100,16,0
244,224,16,0
236,220,156,5
252,124,64,0
200,52,40,6
212,44,36,17
236,104,52,0
184,72,68,3
252,76,68,21
252,20,24,0
248,108,0,0
252,76,88,0
196,60,36,0
252,224,20,1
176,28,24,51
232,24,16,0
212,184,52,0
236,148,108,0
196,80,72,0
252,148,20,0
204,64,4,0
248,232,220,167
244,4,0,0
240,100,8,0
252,56,60,1
200,148,40,1
184,76,12,0
240,72,44,0
236,204,20,0
248,148,44,0
220,24,4,0
252,112,40,0
200,32,0,0
244,140,44,0
240,228,28,0
240,224,180,15
252,200,136,7
240,204,168,26
220,112,76,139
232,184,168,754
252,40,16,0
212,52,32,1
232,80,52,0
216,40,0,0
224,196,40,0
248,76,52,4
248,36,48,1
252,196,168,34
220,192,188,160
244,68,20,0
176,88,88,0
236,172,136,9
248,248,244,7680
232,208,0,0
244,16,8,0
200,136,128,39
224,56,28,0
216,48,44,5
208,32,24,0
228,160,88,36
200,124,108,2
208,84,20,0
240,44,40,0
184,120,76,150
244,252,160,21
224,80,68,2
244,144,28,0
252,108,84,171
252,80,60,43
212,52,28,0
236,120,0,0
220,64,52,4
240,196,32,1
240,192,128,5
236,36,36,0
216,52,56,1
252,12,16,0
252,208,0,0
248,48,24,0
232,40,4,0
244,72,4,0
232,196,184,155
244,96,64,0
236,72,36,0
228,124,28,0
200,72,72,3
208,28,16,0
236,200,184,232
240,116,36,0
248,176,4,0
164,56,44,2
248,236,4,0
252,104,100,5
228,128,108,0
248,132,24,0
252,96,68,12
200,48,20,0
236,108,40,0
184,68,64,5
252,76,32,0
240,220,148,4
252,200,112,25
176,52,0,0
236,196,176,257
224,200,92,1
216,84,76,1
204,148,8,0
216,108,24,0
212,68,60,8
252,176,84,1
188,32,32,11
244,116,104,2
252,152,16,0
232,48,20,0
252,136,132,2
240,100,108,0
240,96,4,0
224,40,16,0
248,224,88,3
224,172,164,69
248,144,48,0
164,24,16,5
220,28,24,0
252,116,36,0
192,44,16,0
184,40,16,0
228,104,24,0
244,128,40,0
252,176,136,10
252,64,8,0
240,204,204,40
228,196,188,82
240,212,28,0
252,44,44,0
236,52,8,0
252,240,144,3
216,36,4,0
228,56,52,3
252,252,144,2
220,168,24,0
164,56,40,2
220,172,136,46
248,32,12,0
236,140,64,0
244,120,16,0
252,172,56,0
248,112,36,0
156,52,60,10
244,20,20,0
224,36,24,0
208,44,28,1
244,32,40,0
248,156,120,1
244,248,100,0
228,144,88,0
208,108,92,0
224,44,12,0
236,80,56,6
240,124,76,0
212,136,36,0
240,28,8,0
252,148,64,0
224,160,164,34
184,48,36,2
228,216,212,221
240,192,44,0
216,8,4,0
252,112,68,0
236,40,32,0
196,20,16,0
252,148,32,0
216,44,8,0
216,48,36,10
248,88,16,0
188,60,52,0
232,112,28,0
252,212,12,2
248,44,28,0
232,36,0,0
248,216,192,82
200,112,92,1
228,4,4,0
252,160,148,5
236,172,140,17
216,16,4,0
228,112,24,0
164,36,8,0
164,68,60,2
252,184,176,22
240,112,40,0
248,172,0,0
248,168,160,0
232,160,108,1
240,36,4,0
236,132,8,0
244,224,216,189
224,104,104,3
248,88,24,0
212,156,68,0
252,100,72,24
200,12,16,0
248,60,20,0
236,112,44,0
244,180,76,1
224,144,0,0
252,48,36,0
248,188,152,53
196,24,24,1
220,64,12,0
212,20,4,0
252,28,0,0
216,164,164,38
240,136,44,0
216,36,24,0
176,100,96,3
252,176,40,0
252,180,88,0
232,184,24,2
176,72,68,2
244,104,108,0
252,156,12,0
252,128,84,2
248,224,228,72
240,96,96,0
188,128,124,46
224,20,20,0
248,248,112,0
188,60,4,0
164,28,28,24
208,108,100,1
252,120,32,0
224,76,44,0
160,60,56,2
188,80,76,2
252,68,4,0
216,120,92,8
240,212,176,17
240,188,172,567
236,84,64,6
252,252,204,854
248,68,60,7
236,136,132,1
248,28,8,0
172,32,16,0
248,164,132,2
216,20,4,0
252,148,148,6
200,164,108,6
244,8,16,0
252,48,8,0
184,88,72,0
228,192,52,1
232,156,100,1
240,44,4,0
228,184,64,0
248,156,28,0
240,0,0,0
236,176,176,70
168,64,52,2
252,136,92,7
168,92,92,11
236,84,52,0
244,136,4,0
252,152,68,0
252,84,92,0
252,88,52,0
216,24,12,0
228,36,16,0
212,48,0,0
196,40,20,0
252,12,20,0
216,40,32,2
228,136,68,0
188,136,132,76
252,8,20,0
228,44,44,3
248,40,16,0
232,32,28,0
216,152,24,0
232,220,160,8
232,56,48,8
252,136,128,5
240,84,12,0
204,76,68,2
204,32,16,0
180,140,92,15
236,220,192,45
240,124,44,0
200,96,68,1
252,152,4,0
232,132,52,0
240,32,8,0
240,76,40,0
236,72,4,0
220,48,8,0
252,104,76,32
148,68,60,7
240,204,188,193
252,64,68,1
252,52,40,0
140,24,20,3
196,28,20,0
252,0,4,0
236,200,24,0
232,120,0,0
240,148,40,0
236,136,44,0
244,80,68,11
192,152,84,6
252,180,36,0
232,196,56,0
252,128,8,0
212,140,108,0
244,56,12,0
240,104,28,0
252,168,100,0
248,136,56,0
240,40,0,0
252,124,60,0
212,120,84,6
196,84,56,0
224,144,20,0
240,212,212,45
248,112,92,14
232,104,64,0
212,32,44,2
252,248,152,0
240,128,80,0
152,76,72,5
212,116,108,3
248,64,64,0
240,56,64,0
252,200,116,29
248,24,4,0
232,48,16,0
236,176,156,89
244,112,24,0
252,148,48,0
252,240,40,0
248,176,160,1
228,68,24,0
224,44,16,0
228,184,164,481
248,152,16,0
248,148,112,2
204,176,24,0
240,140,44,0
168,88,80,2
244,140,8,0
252,88,88,5
180,48,52,3
160,24,16,3
240,200,52,0
236,48,56,1
236,180,180,46
252,240,16,0
248,80,8,0
192,104,100,4
248,36,20,0
232,60,24,0
172,24,12,0
248,252,48,0
196,76,0,0
252,140,124,11
216,168,24,0
232,140,128,1
232,136,32,0
184,60,8,0
252,164,116,4
248,164,8,0
144,24,12,1
248,160,152,1
244,196,60,0
240,44,8,0
224,84,0,0
252,108,112,0
212,104,96,0
236,120,36,0
252,56,44,0
240,192,172,644
232,64,56,7
196,16,16,0
252,4,8,0
220,176,176,32
216,172,44,0
204,180,132,18
236,116,72,1
252,208,36,1
176,108,104,13
232,40,32,0
248,236,28,0
252,184,32,1
228,116,92,1
188,44,20,0
216,184,112,6
204,76,76,2
252,232,224,334
224,188,88,1
252,172,156,1
200,140,140,34
240,116,24,0
244,208,188,227
172,56,64,6
232,80,0,0
228,140,80,0
228,128,48,0
224,96,24,0
244,28,4,0
252,96,56,0
200,48,48,3
244,188,28,1
220,84,80,1
236,72,56,2
232,76,0,0
220,96,92,0
252,24,32,0
212,36,16,0
232,96,36,0
244,156,16,0
244,104,20,0
156,60,44,0
248,60,68,0
244,20,16,0
252,204,8,0
248,20,0,0
252,104,96,22
244,48,12,0
172,40,24,0
252,152,52,0
248,232,228,232
252,152,8,0
220,184,56,1
224,188,44,0
184,44,36,4
244,220,220,71
212,140,132,17
208,96,104,1
224,112,48,0
204,88,56,0
236,24,0,0
240,60,56,5
252,116,0,0
168,80,72,0
200,44,52,5
244,128,12,0
252,92,68,41
252,64,44,0
156,28,36,16
228,96,20,0
224,48,20,0
236,52,52,1
248,200,160,5
196,32,28,5
240,208,24,0
252,244,28,0
248,92,60,0
252,192,16,1
248,32,40,0
232,56,20,0
232,116,0,0
252,172,84,0
152,60,60,3
228,144,100,0
248,212,208,55
244,200,124,11
248,204,112,15
240,36,36,0
188,108,108,3
240,68,20,0
252,184,108,3
248,180,180,42
208,80,68,2
240,40,16,0
252,148,40,0
224,160,0,0
200,44,32,6
224,92,100,0
232,68,72,0
228,200,200,92
224,184,64,1
244,168,128,0
252,96,60,0
180,68,56,0
252,60,48,1
220,108,40,0
236,200,192,52
236,48,44,0
248,92,84,6
236,208,0,0
224,132,108,0
236,176,144,11
228,40,4,0
252,184,132,8
252,240,44,0
252,160,68,0
236,172,168,19
204,80,72,0
224,52,36,9
192,28,36,7
244,48,4,0
248,60,12,0
172,104,96,26
224,24,0,0
252,108,8,0
232,160,136,2
236,64,68,0
208,112,112,0
252,100,52,0
236,108,96,2
244,176,24,0
220,88,84,1
220,152,28,0
240,220,220,199
212,64,56,4
236,60,64,0
156,20,4,0
212,24,20,0
252,228,32,1
152,68,64,3
252,236,160,8
252,60,12,0
252,176,12,0
212,112,88,7
252,180,164,4
236,156,112,0
236,188,180,64
208,168,24,0
200,176,40,0
244,204,204,45
224,36,40,5
204,48,60,14
200,144,12,0
228,176,172,78
244,64,60,7
248,56,48,0
236,164,108,3
252,116,108,13
216,200,72,0
244,132,48,0
252,64,64,0
252,160,48,0
252,68,32,0
228,152,36,0
216,12,16,0
252,176,132,11
212,44,20,0
196,36,0,0
252,248,24,0
252,252,168,48
252,192,180,31
240,44,12,0
252,196,28,0
244,248,140,2
240,220,204,318
252,172,152,1
244,120,72,0
168,56,68,1
252,144,80,0
252,100,16,0
172,72,48,0
208,16,12,0
204,36,12,0
180,76,72,3
228,100,40,0
232,24,4,0
248,80,92,0
228,148,0,0
224,92,8,0
244,108,104,0
184,92,72,3
204,56,0,0
200,28,0,0
240,196,188,50
252,128,0,0
240,200,180,221
240,160,156,6
196,40,40,5
248,88,88,0
248,84,56,1
220,188,8,0
252,188,16,1
252,212,116,2
228,136,128,6
176,116,112,47
252,152,12,0
252,160,56,0
252,196,128,10
244,24,28,0
228,112,32,0
228,116,64,0
236,24,4,0
244,52,24,0
224,4,4,0
208,76,24,0
248,132,132,2
248,128,28,0
228,184,180,43
160,68,60,4
244,108,36,0
220,92,72,1
236,28,0,0
252,204,120,13
212,68,68,4
252,76,0,0
212,28,24,0
212,44,52,7
156,36,36,6
244,80,40,0
216,100,52,0
248,12,24,0
252,188,192,327
192,40,52,25
252,128,44,0
252,132,132,4
244,56,32,0
204,52,48,6
244,212,196,153
184,72,60,3
240,4,0,0
244,228,200,38
236,100,4,0
220,44,16,0
252,68,76,2
252,72,36,0
240,212,136,5
220,120,12,0
200,52,52,4
176,44,36,6
212,32,16,0
224,40,24,0
240,132,20,0
252,252,4,0
176,16,0,0
232,28,8,0
252,124,52,0
220,140,132,9
252,200,24,1
252,204,136,11
252,148,92,0
220,136,132,11
184,60,36,1
248,196,120,16
248,192,168,32
212,20,24,0
228,184,152,82
240,76,28,0
200,112,116,1
220,192,140,5
252,20,16,0
240,48,24,0
252,180,176,10
200,36,40,3
240,40,48,1
236,188,144,10
244,140,116,0
176,40,12,0
200,24,12,0
244,164,24,0
180,44,12,0
220,144,128,6
232,84,52,0
192,88,92,0
196,120,116,15
192,24,28,4
252,88,12,0
252,244,156,2
224,192,192,90
216,64,60,8
252,252,116,0
216,156,160,50
172,44,60,8
232,60,60,0
252,164,52,0
252,168,76,0
236,180,160,557
228,116,28,0
228,72,68,4
244,40,28,0
204,116,116,0
240,120,44,0
228,164,160,43
172,40,20,0
224,84,36,0
244,156,44,0
220,52,32,1
252,108,12,0
236,116,104,1
244,168,0,0
220,128,124,4
236,32,4,0
232,64,20,0
248,208,16,0
252,232,232,223
244,220,4,0
252,232,136,5
208,140,148,15
248,52,16,0
244,204,168,28
244,84,52,0
204,96,76,0
252,188,188,128
184,136,132,149
216,184,28,0
252,248,100,0
240,100,76,15
248,108,92,10
236,140,40,0
212,180,132,15
244,60,44,2
252,144,132,13
248,176,92,0
184,32,16,1
224,100,44,0
224,96,68,0
252,124,116,0
252,96,28,0
252,228,228,116
236,104,0,0
204,112,92,6
252,72,72,3
244,188,192,76
224,152,140,68
248,196,180,280
236,60,40,2
252,248,192,48
156,60,48,0
252,152,48,0
224,200,20,0
252,228,160,6
204,176,136,41
200,60,48,3
252,204,100,2
252,100,92,21
244,188,180,30
252,144,136,3
244,116,32,0
248,236,32,0
236,96,44,0
244,128,4,0
240,100,36,0
228,88,48,0
236,228,8,0
208,48,52,5
240,72,0,0
248,148,56,0
248,116,52,0
220,24,16,0
240,60,28,0
208,128,108,2
252,120,132,1
220,36,20,0
240,224,216,154
220,12,12,0
200,20,8,0
240,200,12,2
248,120,12,0
220,152,36,0
252,240,72,1
252,244,248,9660
240,104,96,1
204,160,80,2
248,224,4,0
192,76,56,0
176,124,120,102
252,184,84,0
216,148,68,0
252,172,112,0
232,208,20,1
216,168,96,1
224,56,48,14
184,60,64,3
236,220,92,1
244,44,16,0
232,196,196,65
240,68,40,0
224,12,12,0
244,196,116,35
240,44,52,2
236,48,36,0
248,116,8,0
184,96,104,3
252,80,8,0
244,168,164,5
220,68,64,3
252,240,36,0
236,36,8,0
236,200,164,26
232,116,76,0
232,112,84,1
252,208,28,1
248,48,12,0
212,40,16,0
252,188,24,0
248,252,248,605667
244,100,116,0
252,136,36,0
248,216,212,53
200,76,48,0
244,48,40,0
236,172,148,4
252,240,240,476
232,172,140,8
204,32,4,0
184,28,20,4
228,128,120,2
248,132,4,0
236,64,24,0
244,228,0,0
240,12,8,0
212,40,4,0
252,76,52,3
232,76,56,4
208,132,116,8
248,104,48,0
192,116,84,1
252,228,12,0
232,20,0,0
200,28,20,1
252,144,140,6
252,180,128,6
172,44,32,1
252,156,68,0
244,120,108,1
248,196,192,51
204,36,28,9
248,188,0,0
160,52,64,2
208,60,48,1
232,176,176,42
228,152,60,0
248,144,36,0
208,100,28,0
220,28,12,0
212,160,156,69
224,140,72,0
236,92,68,12
240,24,32,3
252,92,32,0
220,40,16,0
224,168,112,21
252,232,236,176
220,116,84,36
248,120,104,2
240,172,136,4
176,32,12,0
244,204,180,149
248,76,68,7
252,232,8,0
252,252,132,1
252,148,36,0
220,168,4,0
228,56,20,0
188,52,44,4
236,140,36,0
232,52,52,1
252,172,12,0
248,244,28,0
188,0,0,0
160,48,20,1
244,20,8,0
220,32,32,1
244,32,20,0
240,64,36,0
200,64,64,1
252,228,224,211
228,16,4,0
200,40,8,0
240,52,4,0
252,84,4,0
244,48,56,1
176,44,24,0
200,28,36,5
216,28,28,0
192,44,36,17
244,176,140,8
236,40,12,0
220,116,72,14
216,48,24,0
180,100,12,0
252,208,176,46
156,44,56,4
248,44,8,0
232,160,120,0
244,76,60,7
252,160,28,0
236,208,4,0
228,184,140,11
252,36,16,0
244,52,52,0
180,116,116,12
204,112,116,0
220,16,12,0
236,44,28,0
216,88,40,0
240,36,16,0
240,40,40,2
220,12,8,0
212,144,136,33
252,104,20,0
224,188,116,2
208,152,12,0
236,80,76,6
216,124,120,0
252,48,48,0
232,208,8,0
232,72,52,7
184,44,48,3
180,116,88,10
236,176,112,12
252,224,216,235
240,136,0,0
216,80,68,0
244,92,84,7
244,80,12,0
228,8,0,0
232,200,64,0
252,152,128,12
216,96,92,1
216,188,52,0
252,96,8,0
252,128,64,0
220,60,56,3
252,92,12,0
240,108,44,0
244,216,192,46
184,36,16,0
240,80,8,0
172,48,28,0
248,136,128,3
252,20,20,0
252,120,76,0
236,96,64,0
236,124,16,0
244,44,36,0
252,236,28,0
248,88,52,0
200,44,44,3
240,208,4,0
252,16,4,0
220,128,60,0
216,32,12,0
248,72,72,0
220,168,168,49
252,192,140,2
252,252,160,19
212,20,16,0
236,136,144,1
240,112,0,0
228,60,24,0
252,112,96,68
188,56,40,1
236,148,144,1
248,232,4,0
252,144,8,0
252,148,120,19
244,156,48,1
244,8,12,0
252,164,12,0
176,52,48,0
216,48,52,1
204,60,60,1
200,148,148,23
240,76,32,0
176,92,12,0
248,152,88,0
240,224,16,0
240,52,44,0
200,36,12,0
184,92,0,0
244,140,80,0
252,88,0,0
160,28,24,16
216,24,16,0
196,32,20,0
224,92,28,0
236,44,16,0
248,136,104,2
220,68,24,0
248,84,96,0
212,12,8,0
220,160,32,0
228,44,48,6
244,108,12,0
248,40,4,0
244,64,56,8
244,8,0,0
232,220,220,698
228,0,4,0
204,104,112,0
252,160,12,0
252,140,52,0
228,116,56,0
248,208,204,46
252,156,8,0
208,36,4,0
232,52,48,7
244,40,48,2
248,168,48,0
184,20,28,3
240,32,28,0
252,212,16,1
236,72,16,0
200,68,72,1
224,176,108,2
252,108,40,0
212,104,56,1
220,92,0,0
252,52,60,0
232,68,48,3
252,8,8,0
216,56,44,8
224,212,76,0
232,120,116,1
216,80,32,0
192,112,104,9
252,176,152,0
228,12,12,0
252,188,152,28
236,164,132,2
188,44,48,6
216,184,56,0
248,224,20,0
216,208,44,0
244,104,36,0
248,180,8,0
208,56,40,2
244,212,28,0
240,92,64,3
244,232,224,127
220,4,4,0
252,124,80,0
212,120,96,4
212,84,68,1
212,72,44,0
240,220,0,0
252,20,8,0
236,60,4,0
232,100,4,0
252,252,92,0
220,24,12,0
192,28,16,0
228,48,28,0
188,108,88,3
236,148,124,0
224,176,120,10
192,32,20,2
252,152,124,15
248,200,176,199
244,12,0,0
160,40,24,0
228,68,12,0
228,88,84,2
240,76,68,8
240,72,60,14
212,44,56,6
240,48,32,0
252,112,24,0
200,32,16,0
212,132,136,8
252,92,28,0
236,172,172,24
228,164,140,9
248,96,72,26
248,124,56,0
240,180,180,118
216,40,16,0
176,52,64,2
248,92,40,0
208,124,100,2
248,36,0,0
236,136,76,0
252,168,20,0
232,212,112,0
216,172,164,110
216,168,12,1
228,72,60,7
232,132,108,1
240,120,100,2
